exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.9999999999999999,6.999999999999991,0.0,10.999999999999977,0.1,7.161154911285219,6.906201791477876,117.0,1,1,1,0.9,0.013305968637440047,0.019359524637801828
2.0000000000000004,13.999999999999966,0.0,0.0,0.1,6.9049315063038526,8.741544433236935,155.0,1,0,1,0.9,0.021601116405062983,0.11147975721028686
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.7062775728592454,5.555212118592191,154.0,1,1,1,0.9,0.25949546877086715,0.775846268456486
2.0000000000000004,7.999999999999988,0.0,9.99999999999998,0.1,8.626460519804326,7.134950401072674,159.0,1,0,1,0.9,0.005676057936097474,0.03172281114265417
3.0000000000000013,5.999999999999995,4.000000000000002,10.999999999999977,0.1,8.284278577988315,6.072166834079924,162.0,0,1,0,0.9,1.2832449292583494e-10,4.0701290736385114e-10
2.0000000000000004,5.999999999999995,0.0,10.999999999999977,0.1,5.382911162728002,5.153088827111492,158.0,0,1,0,0.9,0.01892876472107078,0.03172213243745798
0.9999999999999999,4.000000000000002,0.0,11.999999999999973,0.1,5.433157270092188,5.632917074744544,171.0,1,1,1,0.9,9.666238641723724e-6,6.086368040342778e-6
0.9999999999999999,4.000000000000002,0.0,10.999999999999977,0.1,9.366824590088177,8.377773010631033,184.0,1,1,1,0.9,0.00015053036793155755,9.379672959258984e-5
2.0000000000000004,4.000000000000002,0.0,9.99999999999998,0.1,4.035843782861277,9.869712598351944,184.0,1,0,1,0.9,0.005041015044175915,0.05371946756963082
0.9999999999999999,12.99999999999997,0.0,9.99999999999998,0.1,3.980687082911451,7.127182457667266,234.0,1,0,1,0.9,0.00018948166773734125,0.0006443271977282465
2.0000000000000004,2.0000000000000004,4.000000000000002,10.999999999999977,0.1,4.44723732704986,9.161348797016766,242.0,0,1,0,0.9,0.6549030268847907,0.7529820562638596
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.4093423571663024,6.184017385805356,282.0,1,1,1,0.9,0.020757635339495498,0.01241199585080864
0.9999999999999999,0.9999999999999999,0.0,10.999999999999977,0.1,1.9226811874019316,8.16896236301018,325.0,1,1,1,0.9,0.00023308957113218933,0.0015576082729347887
3.0000000000000013,6.999999999999991,9.99999999999998,10.999999999999977,0.1,9.988244935074363,6.80436050662917,407.0,0,1,0,0.9,2.7014392357176306e-5,3.980030856716661e-5
0.9999999999999999,6.999999999999991,13.999999999999966,0.0,0.1,3.096850970423654,7.496357583141453,400.0,1,0,1,0.9,2.333958806715564,12.60442031172172
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,3.7582807428804683,6.496266387374636,483.0,1,1,1,0.9,1.5755500681522694e-5,1.6236336717770286e-5
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,6.335701603626037,7.331839594033749,504.0,1,1,1,0.9,2.180827569588516e-7,5.22106748010754e-7
0.9999999999999999,3.0000000000000013,0.0,10.999999999999977,0.1,4.640440455379341,8.535877033644471,513.0,1,1,1,0.9,0.13546400737265682,0.5340324142756302
